0.11 29.9407
0.22 29.7628
0.33 29.4664
0.44 29.0514
0.55 28.5178
0.66 27.8656
0.77 27.0948
0.88 26.2054
0.99 25.1975
1.1 24.071
1.21 22.8259
1.32 21.4622
1.43 19.98
1.54 18.3792
1.65 16.6598
1.76 14.8218
1.87 12.8652
1.98 10.79
2.09 8.59631
2.2 6.284
2.31 3.85311
2.42 3.53295
2.53 6.04781
2.64 8.44409
2.75 10.7218
2.86 12.8809
2.97 14.9215
3.08 16.8434
3.19 18.6468
3.3 20.3316
3.41 21.8978
3.52 23.3455
3.63 24.6745
3.74 25.885
3.85 26.9769
3.96 27.9502
4.07 28.805
4.18 29.5411
4.29 30.1587
4.4 30.6577
4.51 31.0381
4.62 31.3
4.73 31.4432
4.84 31.4679
4.95 31.374
5.06 31.1615
5.17 30.8305
5.28 30.3808
5.39 29.8126
5.5 29.1258
5.61 28.3204
5.72 27.3965
5.83 26.3539
5.94 25.1928
6.05 23.9131
6.16 22.5148
6.27 20.998
6.38 19.3625
6.49 17.6085
6.6 15.7359
6.71 13.7447
6.82 11.635
6.93 9.40665
7.04 7.05973
7.15 4.59423
7.26 2.01015
7.37 1.77043
7.48 3.75926
7.59 5.62952
7.7 7.38119
7.81 9.01428
7.92 10.5288
8.03 11.9247
8.14 13.2021
8.25 14.3608
8.36 15.401
8.47 16.3227
8.58 17.1257
8.69 17.8101
8.8 18.376
8.91 18.8233
9.02 19.152
9.13 19.3621
9.24 19.4537
9.35 19.4267
9.46 19.2811
9.57 19.0169
9.68 18.6341
9.79 18.1328
9.9 17.5128
10.01 16.7743
10.12 15.9172
10.23 14.9416
10.34 13.8473
10.45 12.6345
10.56 11.3031
10.67 9.85309
10.78 8.28452
10.89 6.59738
11 4.79165
11.11 2.86734
11.22 1.19694
11.33 2.50812
11.44 3.71376
11.55 4.80082
11.66 5.76929
11.77 6.61919
11.88 7.3505
11.99 7.96324
12.1 8.4574
12.21 8.83297
12.32 9.08997
12.43 9.22838
12.54 9.24822
12.65 9.14948
12.76 8.93215
12.87 8.59625
12.98 8.14176
13.09 7.5687
13.2 6.87706
13.31 6.06683
13.42 5.13803
13.53 4.09065
13.64 2.92468
13.75 1.64014
13.86 2.06177
13.97 3.74056
14.08 5.30078
14.19 6.74242
14.3 8.06548
14.41 9.26995
14.52 10.3559
14.63 11.3232
14.74 12.1719
14.85 12.9021
14.96 13.5136
15.07 14.0066
15.18 14.3811
15.29 14.6369
15.4 14.7742
15.51 14.7928
15.62 14.6929
15.73 14.4744
