0.0628319 39.9205
0.125664 39.6858
0.188496 39.3016
0.251327 38.7741
0.314159 38.11
0.376991 37.3161
0.439823 36.3997
0.502655 35.3683
0.565487 34.2296
0.628319 32.9913
0.69115 31.6617
0.753982 30.2487
0.816814 28.7607
0.879646 27.2058
0.942478 25.5922
1.00531 23.9283
1.06814 22.2222
1.13097 20.4819
1.19381 18.7154
1.25664 16.9306
1.31947 15.1349
1.3823 13.336
1.44513 11.5409
1.50796 9.7567
1.5708 7.99007
1.63363 6.24744
1.69646 4.53495
1.75929 2.85842
1.82212 1.22333
1.88496 -0.365143
1.94779 -1.9022
2.01062 -3.38337
2.07345 -4.80457
2.13628 -6.16207
2.19911 -7.45249
2.26195 -8.67287
2.32478 -9.82056
2.38761 -10.8933
2.45044 -11.8893
2.51327 -12.8069
2.57611 -13.6451
2.63894 -14.4029
2.70177 -15.08
2.7646 -15.6762
2.82743 -16.1916
2.89027 -16.6268
2.9531 -16.9827
3.01593 -17.2602
3.07876 -17.4607
3.14159 -17.586
3.20442 -17.6377
3.26726 -17.6182
3.33009 -17.5296
3.39292 -17.3745
3.45575 -17.1557
3.51858 -16.8759
3.58142 -16.5382
3.64425 -16.1458
3.70708 -15.7019
3.76991 -15.2099
3.83274 -14.6733
3.89557 -14.0955
3.95841 -13.4802
4.02124 -12.831
4.08407 -12.1516
4.1469 -11.4454
4.20973 -10.7163
4.27257 -9.96771
4.3354 -9.2033
4.39823 -8.42656
4.46106 -7.64095
4.52389 -6.84987
4.58673 -6.0566
4.64956 -5.26434
4.71239 -4.47621
4.77522 -3.69519
4.83805 -2.92413
4.90088 -2.16577
4.96372 -1.42272
5.02655 -0.697419
5.08938 0.00781731
5.15221 0.690834
5.21504 1.34963
5.27788 1.98236
5.34071 2.58736
5.40354 3.16309
5.46637 3.7082
5.5292 4.22151
5.59203 4.70198
5.65487 5.14875
5.7177 5.56111
5.78053 5.93852
5.84336 6.28058
5.90619 6.58705
5.96903 6.85785
6.03186 7.09303
6.09469 7.29277
6.15752 7.4574
6.22035 7.58737
6.28319 7.68327
6.34602 7.74578
6.40885 7.77571
6.47168 7.77397
6.53451 7.74155
6.59734 7.67956
6.66018 7.58916
6.72301 7.47162
6.78584 7.32823
6.84867 7.1604
6.9115 6.96955
6.97434 6.75715
7.03717 6.52473
7.1 6.27383
7.16283 6.00603
7.22566 5.72292
7.28849 5.42609
7.35133 5.11716
7.41416 4.79772
7.47699 4.46937
7.53982 4.13369
7.60265 3.79223
7.66549 3.44653
7.72832 3.09807
7.79115 2.74834
7.85398 2.39875
7.91681 2.05068
7.97965 1.70545
8.04248 1.36434
8.10531 1.02858
8.16814 0.69931
8.23097 0.377639
8.2938 0.0645952
8.35664 -0.238854
8.41947 -0.531812
8.4823 -0.813451
8.54513 -1.08301
8.60796 -1.33981
8.6708 -1.58324
8.73363 -1.81275
8.79646 -2.02787
8.85929 -2.22821
8.92212 -2.41344
8.98495 -2.5833
9.04779 -2.73761
9.11062 -2.87624
9.17345 -2.99914
9.23628 -3.10632
9.29911 -3.19786
9.36195 -3.27387
9.42478 -3.33455
9.48761 -3.38014
9.55044 -3.41094
9.61327 -3.42729
9.67611 -3.42957
9.73894 -3.41823
9.80177 -3.39374
9.8646 -3.3566
9.92743 -3.30737
9.99026 -3.24661
10.0531 -3.17493
10.1159 -3.09296
10.1788 -3.00134
10.2416 -2.90074
10.3044 -2.79184
10.3673 -2.67534
10.4301 -2.55192
10.4929 -2.4223
10.5558 -2.28719
10.6186 -2.14729
10.6814 -2.0033
10.7442 -1.85592
10.8071 -1.70585
10.8699 -1.55375
10.9327 -1.4003
10.9956 -1.24615
11.0584 -1.09191
11.1212 -0.938218
11.1841 -0.78565
11.2469 -0.634777
11.3097 -0.486142
11.3726 -0.340262
11.4354 -0.197627
11.4982 -0.0586991
11.5611 0.0760901
11.6239 0.206338
11.6867 0.331672
11.7496 0.451751
11.8124 0.566268
11.8752 0.674943
11.9381 0.777531
12.0009 0.873818
12.0637 0.963622
12.1265 1.04679
12.1894 1.12321
12.2522 1.19278
12.315 1.25545
12.3779 1.31118
12.4407 1.35998
12.5035 1.40187
12.5664 1.4369
12.6292 1.46515
12.692 1.48672
12.7549 1.50173
12.8177 1.51033
12.8805 1.5127
12.9434 1.50901
13.0062 1.49948
13.069 1.48431
13.1319 1.46376
13.1947 1.43807
13.2575 1.4075
13.3204 1.37233
13.3832 1.33285
13.446 1.28934
13.5088 1.2421
13.5717 1.19144
13.6345 1.13766
13.6973 1.08108
13.7602 1.02201
13.823 0.960751
13.8858 0.897627
13.9487 0.83294
14.0115 0.766997
14.0743 0.700097
14.1372 0.632534
14.2 0.564598
14.2628 0.496567
14.3257 0.428714
14.3885 0.361302
14.4513 0.294582
14.5142 0.228797
14.577 0.164178
14.6398 0.100943
14.7027 0.0392988
14.7655 -0.0205614
14.8283 -0.078457
14.8911 -0.134221
14.954 -0.1877
15.0168 -0.238754
15.0796 -0.287259
15.1425 -0.333101
15.2053 -0.376185
15.2681 -0.416427
15.331 -0.453757
15.3938 -0.488118
15.4566 -0.519469
15.5195 -0.547781
15.5823 -0.573037
15.6451 -0.595233
15.708 -0.614378
15.7708 -0.630493
15.8336 -0.643609
15.8965 -0.653768
15.9593 -0.661023
16.0221 -0.665438
16.085 -0.667083
16.1478 -0.666041
16.2106 -0.662398
16.2734 -0.656252
16.3363 -0.647706
16.3991 -0.636868
16.4619 -0.623854
16.5248 -0.608784
16.5876 -0.591782
16.6504 -0.572976
16.7133 -0.552497
16.7761 -0.530478
16.8389 -0.507056
16.9018 -0.482366
16.9646 -0.456547
17.0274 -0.429735
17.0903 -0.402069
17.1531 -0.373684
17.2159 -0.344715
17.2788 -0.315295
17.3416 -0.285555
17.4044 -0.255621
17.4673 -0.225619
17.5301 -0.195669
17.5929 -0.165889
17.6558 -0.136389
17.7186 -0.107279
17.7814 -0.0786602
17.8442 -0.0506312
17.9071 -0.0232839
17.9699 0.00329493
18.0327 0.0290245
18.0956 0.0538298
18.1584 0.0776419
18.2212 0.100398
18.2841 0.122041
18.3469 0.142521
18.4097 0.161793
18.4726 0.17982
18.5354 0.196568
18.5982 0.212013
18.6611 0.226134
18.7239 0.238916
18.7867 0.250352
18.8496 0.260439
18.9124 0.269179
18.9752 0.276581
19.0381 0.282656
19.1009 0.287423
19.1637 0.290903
19.2265 0.293125
19.2894 0.294118
19.3522 0.293917
19.415 0.292561
19.4779 0.290092
19.5407 0.286553
19.6035 0.281993
19.6664 0.276462
19.7292 0.270013
19.792 0.262699
19.8549 0.254577
19.9177 0.245704
19.9805 0.236139
20.0434 0.225942
20.1062 0.215173
20.169 0.203892
20.2319 0.19216
20.2947 0.180038
20.3575 0.167585
20.4204 0.154862
20.4832 0.141928
20.546 0.128839
20.6088 0.115653
20.6717 0.102424
20.7345 0.0892072
20.7973 0.0760534
20.8602 0.0630129
20.923 0.0501336
20.9858 0.0374613
21.0487 0.0250397
21.1115 0.01291
21.1743 0.0011109
21.2372 -0.0103214
21.3 -0.0213532
21.3628 -0.0319534
21.4257 -0.0420939
21.4885 -0.051749
21.5513 -0.0608957
21.6142 -0.069514
21.677 -0.0775864
21.7398 -0.0850981
21.8027 -0.0920371
21.8655 -0.0983941
21.9283 -0.104162
21.9911 -0.109337
22.054 -0.113917
22.1168 -0.117902
22.1796 -0.121297
22.2425 -0.124104
22.3053 -0.126334
22.3681 -0.127993
22.431 -0.129095
22.4938 -0.129651
22.5566 -0.129678
22.6195 -0.129191
22.6823 -0.128209
22.7451 -0.126751
22.808 -0.124838
22.8708 -0.122492
22.9336 -0.119736
22.9965 -0.116593
23.0593 -0.113088
23.1221 -0.109246
23.185 -0.105093
23.2478 -0.100656
23.3106 -0.0959604
23.3734 -0.0910333
23.4363 -0.0859014
23.4991 -0.0805914
23.5619 -0.07513
23.6248 -0.0695435
23.6876 -0.0638579
23.7504 -0.0580988
23.8133 -0.0522912
23.8761 -0.0464597
23.9389 -0.040628
24.0018 -0.0348193
24.0646 -0.0290557
24.1274 -0.0233585
24.1903 -0.0177483
24.2531 -0.0122445
24.3159 -0.00686544
24.3788 -0.00162848
24.4416 0.00345014
24.5044 0.00835534
24.5673 0.0130732
24.6301 0.0175909
24.6929 0.021897
24.7558 0.025981
24.8186 0.0298339
24.8814 0.0334476
24.9442 0.0368154
25.0071 0.0399317
25.0699 0.0427922
25.1327 0.0453935
25.1956 0.0477336
25.2584 0.0498113
25.3212 0.0516269
25.3841 0.0531812
25.4469 0.0544765
25.5097 0.0555157
25.5726 0.0563027
25.6354 0.0568425
25.6982 0.0571406
25.7611 0.0572035
25.8239 0.0570383
25.8867 0.0566529
25.9496 0.0560557
26.0124 0.0552557
26.0752 0.0542625
26.1381 0.0530861
26.2009 0.0517368
26.2637 0.0502256
26.3265 0.0485633
26.3894 0.0467614
26.4522 0.0448314
26.515 0.042785
26.5779 0.0406338
26.6407 0.0383896
26.7035 0.0360644
26.7664 0.0336698
26.8292 0.0312174
26.892 0.0287188
26.9549 0.0261853
27.0177 0.0236281
27.0805 0.0210579
27.1434 0.0184853
27.2062 0.0159206
27.269 0.0133737
27.3319 0.0108541
27.3947 0.00837078
27.4575 0.00593256
27.5204 0.00354761
27.5832 0.00122367
27.646 -0.00103199
27.7088 -0.0032126
27.7717 -0.0053119
27.8345 -0.00732416
27.8973 -0.00924415
27.9602 -0.0110672
28.023 -0.0127892
28.0858 -0.0144064
28.1487 -0.0159158
28.2115 -0.0173148
28.2743 -0.0186013
28.3372 -0.0197739
28.4 -0.0208314
28.4628 -0.0217733
28.5257 -0.0225995
28.5885 -0.0233104
28.6513 -0.0239068
28.7142 -0.0243899
28.777 -0.0247614
28.8398 -0.0250234
28.9027 -0.0251782
