0.0628319 39.9211
0.125664 39.6846
0.188496 39.2915
0.251327 38.7433
0.314159 38.0423
0.376991 37.1911
0.439823 36.1931
0.502655 35.0523
0.565487 33.7731
0.628319 32.3607
0.69115 30.8205
0.753982 29.1587
0.816814 27.3819
0.879646 25.497
0.942478 23.5114
1.00531 21.4331
1.06814 19.2701
1.13097 17.0312
1.19381 14.725
1.25664 12.3607
1.31947 9.9476
1.3823 7.49525
1.44513 5.01333
1.50796 2.51162
1.5708 5.92824e-08
1.63363 -2.51162
1.69646 -5.01333
1.75929 -7.49525
1.82212 -9.9476
1.88496 -12.3607
1.94779 -14.725
2.01062 -17.0312
2.07345 -19.2701
2.13628 -21.4331
2.19911 -23.5114
2.26195 -25.497
2.32478 -27.3819
2.38761 -29.1587
2.45044 -30.8205
2.51327 -32.3607
2.57611 -33.7731
2.63894 -35.0523
2.70177 -36.1931
2.7646 -37.1911
2.82743 -38.0423
2.89027 -38.7433
2.9531 -39.2915
3.01593 -39.6846
3.07876 -39.9211
3.14159 -40
3.20442 -39.9211
3.26726 -39.6846
3.33009 -39.2915
3.39292 -38.7433
3.45575 -38.0423
3.51858 -37.1911
3.58142 -36.1931
3.64425 -35.0523
3.70708 -33.7731
3.76991 -32.3607
3.83274 -30.8205
3.89557 -29.1587
3.95841 -27.3819
4.02124 -25.497
4.08407 -23.5114
4.1469 -21.4331
4.20973 -19.2701
4.27257 -17.0312
4.3354 -14.725
4.39823 -12.3607
4.46106 -9.9476
4.52389 -7.49525
4.58673 -5.01333
4.64956 -2.51162
4.71239 -1.77847e-07
4.77522 2.51162
4.83805 5.01333
4.90088 7.49525
4.96372 9.9476
5.02655 12.3607
5.08938 14.725
5.15221 17.0312
5.21504 19.2701
5.27788 21.4331
5.34071 23.5114
5.40354 25.497
5.46637 27.3819
5.5292 29.1587
5.59203 30.8205
5.65487 32.3607
5.7177 33.7731
5.78053 35.0523
5.84336 36.1931
5.90619 37.1911
5.96903 38.0423
6.03186 38.7433
6.09469 39.2915
6.15752 39.6846
6.22035 39.9211
6.28319 40
6.34602 39.9211
6.40885 39.6846
6.47168 39.2915
6.53451 38.7433
6.59734 38.0423
6.66018 37.1911
6.72301 36.1931
6.78584 35.0523
6.84867 33.7731
6.9115 32.3607
6.97434 30.8205
7.03717 29.1587
7.1 27.3819
7.16283 25.497
7.22566 23.5114
7.28849 21.4331
7.35133 19.2701
7.41416 17.0312
7.47699 14.725
7.53982 12.3607
7.60265 9.9476
7.66549 7.49525
7.72832 5.01333
7.79115 2.51162
7.85398 2.96412e-07
7.91681 -2.51162
7.97965 -5.01333
8.04248 -7.49525
8.10531 -9.9476
8.16814 -12.3607
8.23097 -14.725
8.2938 -17.0312
8.35664 -19.2701
8.41947 -21.4331
8.4823 -23.5114
8.54513 -25.497
8.60796 -27.3819
8.6708 -29.1587
8.73363 -30.8205
8.79646 -32.3607
8.85929 -33.7731
8.92212 -35.0523
