0 0
0.1 0.0993333
0.2 0.194707
0.3 0.282318
0.4 0.358674
0.5 0.420731
0.6 0.466015
0.7 0.492722
0.8 0.499785
0.9 0.486925
1 0.454652
1.1 0.404255
1.2 0.337741
1.3 0.257764
1.4 0.16751
1.5 0.0705791
1.6 -0.0291659
1.7 -0.127748
1.8 -0.221237
1.9 -0.305907
2 -0.378381
2.1 -0.43577
2.2 -0.475788
2.3 -0.496837
2.4 -0.49808
2.5 -0.479466
2.6 -0.441738
2.7 -0.3864
2.8 -0.315658
2.9 -0.232332
3 -0.139744
3.1 -0.0415847
3.2 0.058232
3.3 0.155727
3.4 0.247014
3.5 0.328454
3.6 0.396799
3.7 0.449325
3.8 0.483939
3.9 0.49926
4 0.494678
4.1 0.470375
4.2 0.42732
4.3 0.36723
4.4 0.2925
4.5 0.206109
4.6 0.111502
4.7 0.0124492
4.8 -0.0870994
4.9 -0.183176
5 -0.271949
5.1 -0.349882
5.2 -0.413865
5.3 -0.46135
5.4 -0.490443
5.5 -0.499983
5.6 -0.489592
5.7 -0.459682
5.8 -0.411447
5.9 -0.346809
6 -0.268346
6.1 -0.179185
6.2 -0.0828802
6.3 0.0167283
6.4 0.11567
6.5 0.21
6.6 0.295958
6.7 0.370118
6.8 0.429522
6.9 0.471803
7 0.495276
7.1 0.499004
7.2 0.482838
7.3 0.447424
7.4 0.394173
7.5 0.325208
7.6 0.243278
7.7 0.15165
7.8 0.0539769
7.9 -0.0458484
8 -0.143846
8.1 -0.236109
8.2 -0.318959
8.3 -0.389093
8.4 -0.443716
8.5 -0.48065
8.6 -0.498422
8.7 -0.496324
8.8 -0.47444
8.9 -0.433642
9 -0.375557
9.1 -0.302499
9.2 -0.217383
9.3 -0.1236
9.4 -0.0248902
9.5 0.074812
9.6 0.171532
9.7 0.261413
9.8 0.340873
9.9 0.406743
10 0.456399
